station,date,tmpf,dwpf,relh,drct,sknt,alti,p01i,vsby,skyc1,time,ORIGIN,DEST,CRS_ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,ON_TIME,"Targets(0=ontime,1=diverted,2=cancelled,3=delayed)"
JFK,1/6/2019 22:00,0,0,0,320,19,30.06,0,10,OVC,1/6/2019 21:00,SAN,JFK,2100,0,0,0,1,0
JFK,1/6/2019 22:05,0,0,0,310,19,30.06,0,10,OVC,1/6/2019 21:00,LGB,JFK,2100,0,0,0,1,0
JFK,1/6/2019 22:10,0,0,0,310,21,30.07,0,10,BKN,1/6/2019 21:06,MSY,JFK,2106,1,0,0,0,3
JFK,1/6/2019 22:15,0,0,0,330,25,30.08,0,10,BKN,1/6/2019 21:06,SJU,JFK,2106,1,0,0,0,3
JFK,1/6/2019 22:20,0,0,0,330,24,30.08,0,10,SCT,1/6/2019 21:08,JAX,JFK,2108,0,0,0,1,0
JFK,1/6/2019 22:25,0,0,0,330,23,30.09,0,10,SCT,1/6/2019 21:17,CLT,JFK,2117,0,0,0,1,0
JFK,1/6/2019 22:30,0,0,0,320,27,30.09,0,10,FEW,1/6/2019 21:18,RDU,JFK,2118,0,0,0,1,0
JFK,1/6/2019 22:35,0,0,0,320,31,30.09,0,10,FEW,1/6/2019 21:20,LAX,JFK,2120,0,0,0,1,0
JFK,1/6/2019 22:40,0,0,0,320,0,30.1,0,10,CLR,1/6/2019 21:25,SEA,JFK,2125,0,0,0,1,0
JFK,1/6/2019 22:45,0,0,0,320,0,30.11,0,10,SCT,1/6/2019 21:25,SEA,JFK,2125,0,0,0,1,0
JFK,1/6/2019 22:50,0,0,0,310,28,30.12,0,10,SCT,1/6/2019 21:25,DCA,JFK,2125,1,0,0,0,3
JFK,1/6/2019 22:51,41,21,44.47,320,26,30.11,0,10,SCT,1/6/2019 21:26,MIA,JFK,2126,0,0,0,1,0
JFK,1/6/2019 22:55,0,0,0,320,26,30.11,0,10,CLR,1/6/2019 21:29,ORD,JFK,2129,0,0,0,1,0
JFK,1/6/2019 23:00,0,0,0,310,25,30.12,0,10,CLR,1/6/2019 21:29,LAX,JFK,2129,0,0,0,1,0
JFK,1/6/2019 23:05,0,0,0,310,22,30.12,0,10,CLR,1/6/2019 21:30,RDU,JFK,2130,1,0,0,0,3
JFK,1/6/2019 23:10,0,0,0,0,26,30.13,0,10,CLR,1/6/2019 21:34,ORD,JFK,2134,1,0,0,0,3
JFK,1/6/2019 23:15,0,0,0,0,22,30.13,0,10,CLR,1/6/2019 21:44,SFO,JFK,2144,1,0,0,0,3
JFK,1/6/2019 23:20,0,0,0,0,19,30.14,0,10,FEW,1/6/2019 21:47,ATL,JFK,2147,0,0,0,1,0
JFK,1/6/2019 23:25,0,0,0,320,22,30.14,0,10,SCT,1/6/2019 21:51,LAS,JFK,2151,0,0,0,1,0
JFK,1/6/2019 23:30,0,0,0,320,26,30.14,0,10,SCT,1/6/2019 21:54,CLT,JFK,2154,0,0,0,1,0
JFK,1/6/2019 23:35,0,0,0,330,24,30.15,0,10,SCT,1/6/2019 21:55,IAD,JFK,2155,0,0,0,1,0
JFK,1/6/2019 23:40,0,0,0,330,24,30.14,0,10,SCT,1/6/2019 21:59,TPA,JFK,2159,0,0,0,1,0
JFK,1/6/2019 23:45,0,0,0,0,20,30.15,0,10,BKN,1/6/2019 22:08,BOS,JFK,2208,0,0,0,1,0
JFK,1/6/2019 23:50,0,0,0,330,29,30.15,0,10,BKN,1/6/2019 22:10,SFO,JFK,2210,0,0,0,1,0
JFK,1/6/2019 23:51,39,19.9,45.87,330,27,30.15,0,10,BKN,1/6/2019 22:12,LAX,JFK,2212,1,0,0,0,3
JFK,1/6/2019 23:55,0,0,0,310,23,30.15,0,10,FEW,1/6/2019 22:14,DTW,JFK,2214,0,0,0,1,0
JFK,1/7/2019 00:00,0,0,0,330,18,30.15,0,10,FEW,1/7/2019 00:08,SFO,JFK,8,0,0,0,1,0
JFK,1/7/2019 00:05,0,0,0,330,21,30.15,0,10,SCT,1/7/2019 00:18,LAX,JFK,18,0,0,0,1,0
JFK,1/7/2019 00:10,0,0,0,330,18,30.16,0,10,SCT,1/7/2019 00:27,LAX,JFK,27,0,0,0,1,0
JFK,1/7/2019 00:15,0,0,0,330,21,30.16,0,10,SCT,1/7/2019 00:27,MSP,JFK,27,0,0,0,1,0
JFK,1/7/2019 00:20,0,0,0,320,20,30.16,0,10,FEW,1/7/2019 00:30,MIA,JFK,30,1,0,0,0,3
JFK,1/7/2019 00:25,0,0,0,310,19,30.17,0,10,FEW,1/7/2019 00:32,SJU,JFK,32,0,0,0,1,0
JFK,1/7/2019 00:30,0,0,0,320,20,30.17,0,10,FEW,1/7/2019 00:33,SFO,JFK,33,0,0,0,1,0
JFK,1/7/2019 00:35,0,0,0,310,28,30.18,0,10,FEW,1/7/2019 00:57,LAS,JFK,57,1,0,0,0,3
JFK,1/7/2019 00:40,0,0,0,310,23,30.18,0,10,SCT,1/7/2019 01:00,LAX,JFK,100,0,0,0,1,0
JFK,1/7/2019 00:45,0,0,0,300,20,30.18,0,10,SCT,1/7/2019 04:49,LGB,JFK,449,0,0,0,1,0
JFK,1/7/2019 00:50,0,0,0,310,15,30.18,0,10,SCT,1/7/2019 05:09,PHX,JFK,509,0,0,0,1,0
JFK,1/7/2019 00:51,37.9,19.9,47.89,310,13,30.18,0,10,SCT,1/7/2019 05:14,SAN,JFK,514,0,0,0,1,0
JFK,1/7/2019 00:55,0,0,0,310,12,30.19,0,10,SCT,1/7/2019 05:17,LAX,JFK,517,0,0,0,1,0
JFK,1/7/2019 01:00,0,0,0,320,16,30.19,0,10,BKN,1/7/2019 05:21,SFO,JFK,521,0,0,0,1,0
JFK,1/7/2019 01:05,0,0,0,300,14,30.2,0,10,BKN,1/7/2019 05:25,LAX,JFK,525,0,0,0,1,0
JFK,1/7/2019 01:10,0,0,0,320,20,30.21,0,10,BKN,1/7/2019 05:29,LAX,JFK,529,0,0,0,1,0
JFK,1/7/2019 01:15,0,0,0,320,22,30.21,0,10,SCT,1/7/2019 05:35,DEN,JFK,535,0,0,0,1,0
JFK,1/7/2019 01:20,0,0,0,310,20,30.21,0,10,FEW,1/7/2019 05:45,LAX,JFK,545,0,0,0,1,0
JFK,1/7/2019 01:25,0,0,0,310,18,30.21,0,10,FEW,1/7/2019 05:50,PDX,JFK,550,0,0,0,1,0
JFK,1/7/2019 01:30,0,0,0,320,15,30.21,0,10,FEW,1/7/2019 05:53,ABQ,JFK,553,0,0,0,1,0
JFK,1/7/2019 01:35,0,0,0,310,20,30.21,0,10,CLR,1/7/2019 05:58,PDX,JFK,558,0,0,0,1,0
JFK,1/7/2019 01:40,0,0,0,310,21,30.22,0,10,CLR,1/7/2019 06:08,PSP,JFK,608,0,0,0,1,0
JFK,1/7/2019 01:45,0,0,0,310,20,30.21,0,10,SCT,1/7/2019 06:12,SAN,JFK,612,0,0,0,1,0
JFK,1/7/2019 01:50,0,0,0,330,25,30.22,0,10,SCT,1/7/2019 06:15,SEA,JFK,615,0,0,0,1,0
JFK,1/7/2019 01:51,37,17.1,43.99,330,25,30.22,0,10,SCT,1/7/2019 06:16,BUR,JFK,616,0,0,0,1,0
JFK,1/7/2019 01:55,0,0,0,320,26,30.23,0,10,CLR,1/7/2019 06:18,SLC,JFK,618,0,0,0,1,0
JFK,1/7/2019 02:00,0,0,0,0,22,30.23,0,10,CLR,1/7/2019 06:25,SEA,JFK,625,0,0,0,1,0
JFK,1/7/2019 02:05,0,0,0,320,24,30.23,0,10,CLR,1/7/2019 06:27,SLC,JFK,627,0,0,0,1,0
JFK,1/7/2019 02:10,0,0,0,320,24,30.23,0,10,CLR,1/7/2019 06:29,LAS,JFK,629,0,0,0,1,0
JFK,1/7/2019 02:15,0,0,0,320,22,30.24,0,10,CLR,1/7/2019 06:37,BOS,JFK,637,0,0,0,1,0
JFK,1/7/2019 02:20,0,0,0,310,22,30.23,0,10,CLR,1/7/2019 06:45,PSE,JFK,645,0,0,0,1,0
JFK,1/7/2019 02:25,0,0,0,320,19,30.24,0,10,CLR,1/7/2019 06:53,ROC,JFK,653,0,0,0,1,0
JFK,1/7/2019 02:30,0,0,0,320,21,30.24,0,10,CLR,1/7/2019 06:54,BOS,JFK,654,0,0,0,1,0
JFK,1/7/2019 02:35,0,0,0,320,20,30.24,0,10,CLR,1/7/2019 06:55,HNL,JFK,655,1,0,0,0,3
JFK,1/7/2019 02:40,0,0,0,310,21,30.24,0,10,CLR,1/7/2019 07:00,LAX,JFK,700,0,0,0,1,0
JFK,1/7/2019 02:45,0,0,0,320,17,30.24,0,10,FEW,1/7/2019 07:00,ROC,JFK,700,0,0,0,1,0
JFK,1/7/2019 02:50,0,0,0,330,19,30.25,0,10,FEW,1/7/2019 07:00,SFO,JFK,700,0,0,0,1,0
JFK,1/7/2019 02:51,34,16,47.25,330,21,30.24,0,10,FEW,1/7/2019 07:03,PHX,JFK,703,0,0,0,1,0
JFK,1/7/2019 02:55,0,0,0,340,25,30.25,0,10,CLR,1/7/2019 07:03,BTV,JFK,703,1,0,0,0,3
JFK,1/7/2019 03:00,0,0,0,330,19,30.25,0,10,CLR,1/7/2019 07:04,ORH,JFK,704,0,0,0,1,0
JFK,1/7/2019 03:05,0,0,0,330,22,30.26,0,10,CLR,1/7/2019 07:05,BTV,JFK,705,0,0,0,1,0
JFK,1/7/2019 03:10,0,0,0,330,21,30.26,0,10,CLR,1/7/2019 07:05,BUF,JFK,705,0,0,0,1,0
JFK,1/7/2019 03:15,0,0,0,330,20,30.26,0,10,CLR,1/7/2019 07:05,PWM,JFK,705,0,0,0,1,0
JFK,1/7/2019 03:20,0,0,0,330,20,30.27,0,10,CLR,1/7/2019 07:07,LAS,JFK,707,0,0,0,1,0
JFK,1/7/2019 03:25,0,0,0,320,22,30.27,0,10,CLR,1/7/2019 07:18,SYR,JFK,718,0,0,0,1,0
JFK,1/7/2019 03:30,0,0,0,320,22,30.27,0,10,CLR,1/7/2019 07:19,DCA,JFK,719,0,0,0,1,0
JFK,1/7/2019 03:35,0,0,0,320,24,30.27,0,10,CLR,1/7/2019 07:20,SJC,JFK,720,0,0,0,1,0
JFK,1/7/2019 03:40,0,0,0,320,23,30.27,0,10,FEW,1/7/2019 07:20,LAX,JFK,720,0,0,0,1,0
JFK,1/7/2019 03:45,0,0,0,330,22,30.28,0,10,FEW,1/7/2019 07:22,BWI,JFK,722,0,0,0,1,0
JFK,1/7/2019 03:50,0,0,0,320,22,30.28,0,10,FEW,1/7/2019 07:25,IAD,JFK,725,0,0,0,1,0
JFK,1/7/2019 03:51,32,15.1,49.23,330,20,30.28,0,10,FEW,1/7/2019 07:25,BUF,JFK,725,0,0,0,1,0
JFK,1/7/2019 03:55,0,0,0,330,20,30.28,0,10,CLR,1/7/2019 07:25,SEA,JFK,725,0,0,0,1,0
JFK,1/7/2019 04:00,0,0,0,320,19,30.28,0,10,CLR,1/7/2019 07:26,SJC,JFK,726,0,0,0,1,0
JFK,1/7/2019 04:05,0,0,0,330,17,30.28,0,10,CLR,1/7/2019 07:34,LAS,JFK,734,0,0,0,1,0
JFK,1/7/2019 04:10,0,0,0,330,17,30.28,0,10,CLR,1/7/2019 07:40,PWM,JFK,740,0,0,0,1,0
JFK,1/7/2019 04:15,0,0,0,320,17,30.29,0,10,CLR,1/7/2019 07:40,JAX,JFK,740,0,0,0,1,0
JFK,1/7/2019 04:20,0,0,0,330,14,30.29,0,10,FEW,1/7/2019 07:44,RDU,JFK,744,0,0,0,1,0
JFK,1/7/2019 04:25,0,0,0,330,12,30.29,0,10,FEW,1/7/2019 07:45,SFO,JFK,745,0,0,0,1,0
JFK,1/7/2019 04:30,0,0,0,330,10,30.3,0,10,FEW,1/7/2019 07:46,BOS,JFK,746,0,0,0,1,0
JFK,1/7/2019 04:35,0,0,0,330,10,30.3,0,10,FEW,1/7/2019 07:47,SFO,JFK,747,1,0,0,0,3
JFK,1/7/2019 04:40,0,0,0,320,14,30.31,0,10,FEW,1/7/2019 07:47,PIT,JFK,747,0,0,0,1,0
JFK,1/7/2019 04:45,0,0,0,330,12,30.31,0,10,FEW,1/7/2019 07:55,LAX,JFK,755,0,0,0,1,0
JFK,1/7/2019 04:50,0,0,0,330,13,30.31,0,10,FEW,1/7/2019 07:56,IAD,JFK,756,0,0,0,1,0
JFK,1/7/2019 04:51,30.9,15.1,51.47,330,14,30.31,0,10,FEW,1/7/2019 08:04,RNO,JFK,804,0,0,0,1,0
JFK,1/7/2019 04:55,0,0,0,320,15,30.31,0,10,FEW,1/7/2019 08:09,OAK,JFK,809,0,0,0,1,0
JFK,1/7/2019 05:00,0,0,0,330,15,30.31,0,10,CLR,1/7/2019 08:10,SMF,JFK,810,0,0,0,1,0
JFK,1/7/2019 05:05,0,0,0,330,17,30.31,0,10,CLR,1/7/2019 08:17,LAX,JFK,817,0,0,0,1,0
JFK,1/7/2019 05:10,0,0,0,330,18,30.32,0,10,CLR,1/7/2019 08:18,ONT,JFK,818,0,0,0,1,0
JFK,1/7/2019 05:15,0,0,0,330,19,30.32,0,10,CLR,1/7/2019 08:24,SFO,JFK,824,0,0,0,1,0
JFK,1/7/2019 05:20,0,0,0,340,17,30.32,0,10,CLR,1/7/2019 08:25,LAX,JFK,825,0,0,0,1,0
JFK,1/7/2019 05:25,0,0,0,0,18,30.33,0,10,CLR,1/7/2019 08:27,CLT,JFK,827,0,0,0,1,0
JFK,1/7/2019 05:30,0,0,0,330,20,30.33,0,10,CLR,1/7/2019 08:40,CLE,JFK,840,1,0,0,0,3
JFK,1/7/2019 05:35,0,0,0,340,20,30.33,0,10,CLR,1/7/2019 08:51,ORF,JFK,851,0,0,0,1,0
JFK,1/7/2019 05:40,0,0,0,340,20,30.33,0,10,FEW,1/7/2019 08:59,BQN,JFK,859,0,0,0,1,0
JFK,1/7/2019 05:45,0,0,0,330,16,30.33,0,10,FEW,1/7/2019 08:59,MCO,JFK,859,1,0,0,0,3
JFK,1/7/2019 05:50,0,0,0,330,16,30.33,0,10,FEW,1/7/2019 09:00,JAX,JFK,900,0,0,0,1,0
JFK,1/7/2019 05:51,30,12,46.59,330,15,30.33,0,10,FEW,1/7/2019 09:00,RIC,JFK,900,0,0,0,1,0
JFK,1/7/2019 05:55,0,0,0,330,16,30.33,0,10,CLR,1/7/2019 09:00,RDU,JFK,900,0,0,0,1,0
JFK,1/7/2019 06:00,0,0,0,330,19,30.34,0,10,CLR,1/7/2019 09:00,CMH,JFK,900,0,0,0,1,0
JFK,1/7/2019 06:05,0,0,0,320,17,30.34,0,10,CLR,1/7/2019 09:00,LAX,JFK,900,0,0,0,1,0
JFK,1/7/2019 06:10,0,0,0,320,14,30.35,0,10,CLR,1/7/2019 09:02,FLL,JFK,902,0,0,0,1,0
JFK,1/7/2019 06:15,0,0,0,330,14,30.35,0,10,CLR,1/7/2019 09:06,CLE,JFK,906,0,0,0,1,0
JFK,1/7/2019 06:20,0,0,0,330,14,30.35,0,10,CLR,1/7/2019 09:06,BOS,JFK,906,0,0,0,1,0
JFK,1/7/2019 06:25,0,0,0,320,16,30.35,0,10,CLR,1/7/2019 09:15,TPA,JFK,915,0,0,0,1,0
JFK,1/7/2019 06:30,0,0,0,330,13,30.36,0,10,CLR,1/7/2019 09:17,PBI,JFK,917,0,0,0,1,0
JFK,1/7/2019 06:35,0,0,0,320,14,30.36,0,10,CLR,1/7/2019 09:24,BUF,JFK,924,0,0,0,1,0
JFK,1/7/2019 06:40,0,0,0,320,15,30.37,0,10,CLR,1/7/2019 09:39,CLT,JFK,939,1,0,0,0,3
JFK,1/7/2019 06:45,0,0,0,320,15,30.37,0,10,CLR,1/7/2019 09:39,TPA,JFK,939,0,0,0,1,0
JFK,1/7/2019 06:50,0,0,0,330,14,30.37,0,10,CLR,1/7/2019 09:41,RSW,JFK,941,0,0,0,1,0
JFK,1/7/2019 06:51,28.9,10.9,46.4,320,13,30.37,0,10,CLR,1/7/2019 09:45,SYR,JFK,945,0,0,0,1,0
JFK,1/7/2019 06:55,0,0,0,320,11,30.37,0,10,CLR,1/7/2019 09:54,MIA,JFK,954,0,0,0,1,0
JFK,1/7/2019 07:00,0,0,0,320,10,30.37,0,10,CLR,1/7/2019 09:55,SJU,JFK,955,0,0,0,1,0
JFK,1/7/2019 07:05,0,0,0,320,11,30.38,0,10,CLR,1/7/2019 10:00,MCO,JFK,1000,0,0,0,1,0
JFK,1/7/2019 07:10,0,0,0,320,15,30.38,0,10,CLR,1/7/2019 10:06,SJU,JFK,1006,0,0,0,1,0
JFK,1/7/2019 07:15,0,0,0,320,16,30.39,0,10,CLR,1/7/2019 10:07,AUS,JFK,1007,0,0,0,1,0
JFK,1/7/2019 07:20,0,0,0,320,15,30.39,0,10,CLR,1/7/2019 10:17,BNA,JFK,1017,0,0,0,1,0
JFK,1/7/2019 07:25,0,0,0,320,12,30.39,0,10,CLR,1/7/2019 10:19,FLL,JFK,1019,0,0,0,1,0
JFK,1/7/2019 07:30,0,0,0,330,11,30.39,0,10,CLR,1/7/2019 10:20,BWI,JFK,1020,0,0,0,1,0
JFK,1/7/2019 07:35,0,0,0,320,16,30.4,0,10,CLR,1/7/2019 10:20,MIA,JFK,1020,0,0,0,1,0
JFK,1/7/2019 07:40,0,0,0,330,15,30.4,0,10,CLR,1/7/2019 10:21,ATL,JFK,1021,0,0,0,1,0
JFK,1/7/2019 07:45,0,0,0,330,12,30.39,0,10,CLR,1/7/2019 10:27,BOS,JFK,1027,0,0,0,1,0
JFK,1/7/2019 07:50,0,0,0,330,13,30.39,0,10,CLR,1/7/2019 10:29,ORD,JFK,1029,0,0,0,1,0
JFK,1/7/2019 07:51,28,10.9,48.15,330,14,30.39,0,10,CLR,1/7/2019 10:30,DCA,JFK,1030,0,0,0,1,0
JFK,1/7/2019 07:55,0,0,0,330,13,30.39,0,10,CLR,1/7/2019 10:30,DTW,JFK,1030,0,0,0,1,0
JFK,1/7/2019 08:00,0,0,0,320,14,30.39,0,10,CLR,1/7/2019 10:30,RDU,JFK,1030,0,0,0,1,0
JFK,1/7/2019 08:05,0,0,0,330,15,30.4,0,10,CLR,1/7/2019 10:36,ROC,JFK,1036,0,0,0,1,0
JFK,1/7/2019 08:10,0,0,0,330,13,30.4,0,10,CLR,1/7/2019 10:44,BUF,JFK,1044,0,0,0,1,0
JFK,1/7/2019 08:15,0,0,0,320,15,30.4,0,10,CLR,1/7/2019 10:50,FLL,JFK,1050,0,0,0,1,0
JFK,1/7/2019 08:20,0,0,0,330,13,30.4,0,10,CLR,1/7/2019 10:52,MSY,JFK,1052,0,0,0,1,0
JFK,1/7/2019 08:25,0,0,0,330,12,30.4,0,10,CLR,1/7/2019 10:52,MSP,JFK,1052,0,0,0,1,0
JFK,1/7/2019 08:30,0,0,0,330,12,30.39,0,10,CLR,1/7/2019 11:17,IAD,JFK,1117,0,0,0,1,0
JFK,1/7/2019 08:35,0,0,0,330,13,30.4,0,10,CLR,1/7/2019 11:22,BOS,JFK,1122,0,0,0,1,0
JFK,1/7/2019 08:40,0,0,0,330,14,30.4,0,10,CLR,1/7/2019 11:27,BNA,JFK,1127,0,0,0,1,0
JFK,1/7/2019 08:45,0,0,0,330,13,30.4,0,10,CLR,1/7/2019 11:28,RDU,JFK,1128,1,0,0,0,3
JFK,1/7/2019 08:50,0,0,0,320,13,30.4,0,10,CLR,1/7/2019 11:29,PIT,JFK,1129,0,0,0,1,0
JFK,1/7/2019 08:51,28,9,44.23,330,12,30.4,0,10,CLR,1/7/2019 11:34,DFW,JFK,1134,0,0,0,1,0
JFK,1/7/2019 08:55,0,0,0,330,10,30.4,0,10,CLR,1/7/2019 11:39,CHS,JFK,1139,0,0,0,1,0
JFK,1/7/2019 09:00,0,0,0,330,11,30.4,0,10,CLR,1/7/2019 11:53,CLT,JFK,1153,0,0,0,1,0
JFK,1/7/2019 09:05,0,0,0,330,12,30.41,0,10,CLR,1/7/2019 12:03,CLT,JFK,1203,0,0,0,1,0
JFK,1/7/2019 09:10,0,0,0,330,11,30.41,0,10,CLR,1/7/2019 12:10,MCO,JFK,1210,0,0,0,1,0
JFK,1/7/2019 09:15,0,0,0,330,12,30.41,0,10,CLR,1/7/2019 12:12,BTV,JFK,1212,0,0,0,1,0
JFK,1/7/2019 09:20,0,0,0,330,10,30.42,0,10,CLR,1/7/2019 12:14,BUF,JFK,1214,0,0,0,1,0
JFK,1/7/2019 09:25,0,0,0,330,9,30.42,0,10,CLR,1/7/2019 12:19,DCA,JFK,1219,0,0,0,1,0
JFK,1/7/2019 09:30,0,0,0,340,13,30.42,0,10,CLR,1/7/2019 12:20,BOS,JFK,1220,0,0,0,1,0
JFK,1/7/2019 09:35,0,0,0,340,10,30.41,0,10,CLR,1/7/2019 12:29,MCO,JFK,1229,0,0,0,1,0
JFK,1/7/2019 09:40,0,0,0,340,10,30.41,0,10,CLR,1/7/2019 12:32,SAT,JFK,1232,0,0,0,1,0
JFK,1/7/2019 09:45,0,0,0,340,10,30.42,0,10,CLR,1/7/2019 12:36,AUS,JFK,1236,0,0,0,1,0
JFK,1/7/2019 09:50,0,0,0,350,11,30.42,0,10,CLR,1/7/2019 12:50,DEN,JFK,1250,0,0,0,1,0
JFK,1/7/2019 09:51,27,8.1,44.26,350,12,30.42,0,10,CLR,1/7/2019 12:53,FLL,JFK,1253,0,0,0,1,0
JFK,1/7/2019 09:55,0,0,0,340,10,30.42,0,10,CLR,1/7/2019 12:53,DFW,JFK,1253,0,0,0,1,0
JFK,1/7/2019 10:00,0,0,0,350,11,30.42,0,10,CLR,1/7/2019 12:56,RDU,JFK,1256,0,0,0,1,0
JFK,1/7/2019 10:05,0,0,0,340,11,30.42,0,10,CLR,1/7/2019 12:57,PWM,JFK,1257,0,0,0,1,0
JFK,1/7/2019 10:10,0,0,0,340,12,30.42,0,10,CLR,1/7/2019 12:59,ATL,JFK,1259,0,0,0,1,0
JFK,1/7/2019 10:15,0,0,0,340,11,30.42,0,10,CLR,1/7/2019 13:00,SYR,JFK,1300,0,0,0,1,0
JFK,1/7/2019 10:20,0,0,0,350,9,30.43,0,10,CLR,1/7/2019 13:00,ATL,JFK,1300,0,0,0,1,0
JFK,1/7/2019 10:25,0,0,0,350,11,30.43,0,10,CLR,1/7/2019 13:02,CHS,JFK,1302,0,0,0,1,0
JFK,1/7/2019 10:30,0,0,0,340,11,30.43,0,10,CLR,1/7/2019 13:08,BOS,JFK,1308,0,0,0,1,0
JFK,1/7/2019 10:35,0,0,0,340,9,30.43,0,10,CLR,1/7/2019 13:14,SAV,JFK,1314,0,0,0,1,0
JFK,1/7/2019 10:40,0,0,0,340,10,30.43,0,10,CLR,1/7/2019 13:16,RIC,JFK,1316,0,0,0,1,0
JFK,1/7/2019 10:45,0,0,0,340,10,30.44,0,10,CLR,1/7/2019 13:25,BNA,JFK,1325,0,0,0,1,0
JFK,1/7/2019 10:50,0,0,0,350,8,30.44,0,10,CLR,1/7/2019 13:28,BUF,JFK,1328,0,0,0,1,0
JFK,1/7/2019 10:51,26.1,10,50.02,350,8,30.44,0,10,CLR,1/7/2019 13:29,CLE,JFK,1329,0,0,0,1,0
JFK,1/7/2019 10:55,0,0,0,340,9,30.45,0,10,CLR,1/7/2019 13:29,ORD,JFK,1329,0,0,0,1,0
JFK,1/7/2019 11:00,0,0,0,360,8,30.45,0,10,CLR,1/7/2019 13:33,JAX,JFK,1333,0,0,0,1,0
JFK,1/7/2019 11:05,0,0,0,10,10,30.44,0,10,CLR,1/7/2019 13:40,PBI,JFK,1340,0,0,0,1,0
JFK,1/7/2019 11:10,0,0,0,360,8,30.45,0,10,CLR,1/7/2019 13:43,PHX,JFK,1343,0,0,0,1,0
JFK,1/7/2019 11:15,0,0,0,360,8,30.45,0,10,CLR,1/7/2019 13:48,AUS,JFK,1348,0,0,0,1,0
JFK,1/7/2019 11:20,0,0,0,350,11,30.46,0,10,CLR,1/7/2019 13:56,LAS,JFK,1356,0,0,0,1,0
JFK,1/7/2019 11:25,0,0,0,360,10,30.46,0,10,CLR,1/7/2019 13:58,LAX,JFK,1358,0,0,0,1,0
JFK,1/7/2019 11:30,0,0,0,350,8,30.47,0,10,CLR,1/7/2019 13:59,ORD,JFK,1359,0,0,0,1,0
JFK,1/7/2019 11:35,0,0,0,350,9,30.47,0,10,CLR,1/7/2019 13:59,BWI,JFK,1359,0,0,0,1,0
JFK,1/7/2019 11:40,0,0,0,350,9,30.47,0,10,CLR,1/7/2019 13:59,BOS,JFK,1359,0,0,0,1,0
JFK,1/7/2019 11:45,0,0,0,350,9,30.48,0,10,CLR,1/7/2019 14:01,IND,JFK,1401,0,0,0,1,0
JFK,1/7/2019 11:50,0,0,0,350,10,30.48,0,10,0,1/7/2019 14:04,TPA,JFK,1404,0,0,0,1,0
JFK,1/7/2019 11:51,25,10.9,54.5,350,10,30.48,0,10,FEW,1/7/2019 14:05,DTW,JFK,1405,0,0,0,1,0
JFK,1/7/2019 11:55,0,0,0,360,7,30.48,0,10,CLR,1/7/2019 14:06,CMH,JFK,1406,0,0,0,1,0
JFK,1/7/2019 12:00,0,0,0,350,9,30.48,0,10,CLR,1/7/2019 14:06,SRQ,JFK,1406,0,0,0,1,0
JFK,1/7/2019 12:05,0,0,0,10,9,30.49,0,10,CLR,1/7/2019 14:08,IND,JFK,1408,0,0,0,1,0
JFK,1/7/2019 12:10,0,0,0,10,9,30.49,0,10,CLR,1/7/2019 14:11,CLE,JFK,1411,0,0,0,1,0
JFK,1/7/2019 12:15,0,0,0,360,9,30.49,0,10,CLR,1/7/2019 14:15,ATL,JFK,1415,0,0,0,1,0
JFK,1/7/2019 12:20,0,0,0,360,9,30.49,0,10,CLR,1/7/2019 14:15,MSP,JFK,1415,0,0,0,1,0
JFK,1/7/2019 12:25,0,0,0,360,10,30.5,0,10,CLR,1/7/2019 14:16,JAX,JFK,1416,0,0,0,1,0
JFK,1/7/2019 12:30,0,0,0,350,9,30.5,0,10,CLR,1/7/2019 14:23,ORF,JFK,1423,0,0,0,1,0
JFK,1/7/2019 12:35,0,0,0,360,9,30.5,0,10,CLR,1/7/2019 14:23,IAD,JFK,1423,1,0,0,0,3
JFK,1/7/2019 12:40,0,0,0,360,10,30.5,0,10,CLR,1/7/2019 14:24,CLT,JFK,1424,0,0,0,1,0
JFK,1/7/2019 12:45,0,0,0,350,9,30.5,0,10,CLR,1/7/2019 14:28,LAS,JFK,1428,0,0,0,1,0
JFK,1/7/2019 12:50,0,0,0,360,10,30.5,0,10,0,1/7/2019 14:28,SJU,JFK,1428,0,0,0,1,0
JFK,1/7/2019 12:51,26.1,10.9,52.07,10,9,30.5,0,10,BKN,1/7/2019 14:29,SAV,JFK,1429,1,0,0,0,3
JFK,1/7/2019 12:55,0,0,0,360,9,30.5,0,10,CLR,1/7/2019 14:29,BOS,JFK,1429,0,0,0,1,0
JFK,1/7/2019 13:00,0,0,0,360,9,30.5,0,10,CLR,1/7/2019 14:30,LAX,JFK,1430,0,0,0,1,0
JFK,1/7/2019 13:05,0,0,0,360,9,30.52,0,10,CLR,1/7/2019 14:32,MCO,JFK,1432,0,0,0,1,0
JFK,1/7/2019 13:10,0,0,0,360,10,30.53,0,10,CLR,1/7/2019 14:33,DAB,JFK,1433,0,0,0,1,0
JFK,1/7/2019 13:15,0,0,0,350,10,30.53,0,10,CLR,1/7/2019 14:34,DCA,JFK,1434,0,0,0,1,0
JFK,1/7/2019 13:20,0,0,0,360,11,30.54,0,10,CLR,1/7/2019 14:36,PWM,JFK,1436,0,0,0,1,0
JFK,1/7/2019 13:25,0,0,0,360,10,30.54,0,10,CLR,1/7/2019 14:38,MSY,JFK,1438,0,0,0,1,0
